VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018;url;color
KF;140;Nykvarn;Nykvarnspartiet;NP;123;30.42531572071418;https://www.nykvarnspartiet.se/;
KF;140;Nykvarn;OK; ;1478;;;
KF;140;Nykvarn;Ond Kyckling Partiet; ;1472;;http://denondakycklingen.info/;
KF;140;Nykvarn;Partiet Folkomröstning; ;1578;;https://www.partietfolkomrostning.se/;
KF;140;Nykvarn;Partiet Frihet; ;1599;;;
KF;140;Nykvarn;Partiet Nyans;PNy;1439;;https://www.partietnyans.se/;
KF;140;Nykvarn;Partiet Vändpunkt;PV;1430;;https://partietvandpunkt.se/;
KF;140;Nykvarn;Pax; ;1491;;https://www.paxpartiet.se/;
KF;140;Nykvarn;Piratpartiet;PP;524;0.0;https://piratpartiet.se/;
KF;140;Nykvarn;Politiskt Skifte; ;1617;;;
KF;140;Nykvarn;Positivt Samhällsinitiativ (PSI); ;1475;;https://www.instagram.com/positivt_samhallsinitiativpsi/;
KF;140;Nykvarn;Rastliberalerna; ;1508;;https://www.facebook.com/Rastliberalerna;
KF;140;Nykvarn;Reformpartiet; ;1616;;;
KF;140;Nykvarn;Rikspolitiska partiet; ;1496;;;
KF;140;Nykvarn;SKP;Skp;1586;;https://skp.se;
KF;140;Nykvarn;SKÅNEPARTIET;SKÅ;54;0.0;http://skanepartiet.org/;
KF;140;Nykvarn;Socialisterna-Välfärdspartiet;S-V;977;0.0;https://www.valfardspartiet.org/;
KF;140;Nykvarn;Sociallibertarianerna; ;1507;;https://sociallibertarianerna.se/;
KF;140;Nykvarn;Stora Norrlands oberoende Frihetsparti; ;1559;;;
KF;140;Nykvarn;Stram Kurs Sverige; ;1592;;https://www.facebook.com/stramkurssverige;
KF;140;Nykvarn;Svensk Jobbdemokrati; ;1603;;;
KF;140;Nykvarn;Svenska Rikslagen; ;1513;;https://svenskarikslagen.se/;
KF;140;Nykvarn;SVENSKARNA; ;1444;;https://svenskarna.org/;
KF;140;Nykvarn;Sverige ut ur EU/Frihetliga Rättvisepartiet (FRP); ;1493;;;
KF;140;Nykvarn;Sverigedemokraterna;SD;110;15.444912178835827;https://sd.se/;#DDDD00
KF;140;Nykvarn;Sverigepartiet; ;1457;;https://sverigepartiet.se/;
KF;140;Nykvarn;Swexitpartiet; ;1461;;http://www.ulfstrom.se/swexitpartiet.html;
KF;140;Nykvarn;Säkerhetspartiet; ;1466;;https://säkerhetspartiet.yolasite.com/;
KF;140;Nykvarn;TRYGGHETSPARTIET;TRP;1309;0.0;https://trygghetspartiet.blogspot.com/;
KF;140;Nykvarn;Upprorsdemokraterna; ;1630;;;
KF;140;Nykvarn;Valsamverkanspartiet; ;1526;;;
KF;140;Nykvarn;Vinningspartiet; ;1468;;https://vinningspartiet.art.blog/;
KF;140;Nykvarn;Volt Sverige;Volt;1610;;;
KF;140;Nykvarn;Vänsterpartiet;V;5;2.061257076498766;https://www.vansterpartiet.se/;#AF0000
KF;140;Nykvarn;Yggdrasil; ;1454;;;
KF;140;Nykvarn;Ändrings partiet revolution; ;1404;;https://www.instagram.com/andrings_partiet_revolution/;
