VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018;url;color
KF;115;Vallentuna;NY REFORM (NR);NR;1528;;https://www.facebook.com/people/Ny-Reform/100066942525942/;
KF;115;Vallentuna;Nya Frihetspartiet; ;1443;;;
KF;115;Vallentuna;Nya Samhällspartiet; ;1438;;https://www.facebook.com/NyaSP.riks/;
KF;115;Vallentuna;OK; ;1478;;;
KF;115;Vallentuna;Ond Kyckling Partiet; ;1472;;http://denondakycklingen.info/;
KF;115;Vallentuna;Partiet Folkomröstning; ;1578;;https://www.partietfolkomrostning.se/;
KF;115;Vallentuna;Partiet Frihet; ;1599;;;
KF;115;Vallentuna;Partiet Nyans;PNy;1439;;https://www.partietnyans.se/;
KF;115;Vallentuna;Partiet Vändpunkt;PV;1430;;https://partietvandpunkt.se/;
KF;115;Vallentuna;Pax; ;1491;;https://www.paxpartiet.se/;
KF;115;Vallentuna;Piratpartiet;PP;524;0.0;https://piratpartiet.se/;
KF;115;Vallentuna;Politiskt Skifte; ;1617;;;
KF;115;Vallentuna;Positivt Samhällsinitiativ (PSI); ;1475;;https://www.instagram.com/positivt_samhallsinitiativpsi/;
KF;115;Vallentuna;Rastliberalerna; ;1508;;https://www.facebook.com/Rastliberalerna;
KF;115;Vallentuna;Reformpartiet; ;1616;;;
KF;115;Vallentuna;Rikspolitiska partiet; ;1496;;;
KF;115;Vallentuna;SKP;Skp;1586;;https://skp.se;
KF;115;Vallentuna;SKÅNEPARTIET;SKÅ;54;0.0;http://skanepartiet.org/;
KF;115;Vallentuna;Socialisterna-Välfärdspartiet;S-V;977;0.0;https://www.valfardspartiet.org/;
KF;115;Vallentuna;Sociallibertarianerna; ;1507;;https://sociallibertarianerna.se/;
KF;115;Vallentuna;Stora Norrlands oberoende Frihetsparti; ;1559;;;
KF;115;Vallentuna;Stram Kurs Sverige; ;1592;;https://www.facebook.com/stramkurssverige;
KF;115;Vallentuna;Svensk Jobbdemokrati; ;1603;;;
KF;115;Vallentuna;Svenska Rikslagen; ;1513;;https://svenskarikslagen.se/;
KF;115;Vallentuna;SVENSKARNA; ;1444;;https://svenskarna.org/;
KF;115;Vallentuna;Sverige ut ur EU/Frihetliga Rättvisepartiet (FRP); ;1493;;;
KF;115;Vallentuna;Sverigedemokraterna;SD;110;13.328605200945626;https://sd.se/;#DDDD00
KF;115;Vallentuna;Sverigepartiet; ;1457;;https://sverigepartiet.se/;
KF;115;Vallentuna;Swexitpartiet; ;1461;;http://www.ulfstrom.se/swexitpartiet.html;
KF;115;Vallentuna;Säkerhetspartiet; ;1466;;https://säkerhetspartiet.yolasite.com/;
KF;115;Vallentuna;TRYGGHETSPARTIET;TRP;1309;0.0;https://trygghetspartiet.blogspot.com/;
KF;115;Vallentuna;Upprorsdemokraterna; ;1630;;;
KF;115;Vallentuna;Valsamverkanspartiet; ;1526;;;
KF;115;Vallentuna;Vinningspartiet; ;1468;;https://vinningspartiet.art.blog/;
KF;115;Vallentuna;Volt Sverige;Volt;1610;;;
KF;115;Vallentuna;Vänsterpartiet;V;5;3.7872340425531914;https://www.vansterpartiet.se/;#AF0000
KF;115;Vallentuna;Yggdrasil; ;1454;;;
KF;115;Vallentuna;Ändrings partiet revolution; ;1404;;https://www.instagram.com/andrings_partiet_revolution/;
